ID,Name,Sex,Age,Height,Weight,Team,Year,Season,City,Sport,Event,Medal
4909,Fernando Arcega Aperte,M,23.0,204.0,96.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
5845,Alain Pierre Attalah,M,19.0,188.0,88.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
6381,Ba Yan,F,21.0,183.0,78.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
9458,Jos Manuel Beirn Lozano,M,25.0,196.0,90.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
9498,Khaled Mohammed Bekhit,M,22.0,185.0,70.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
11090,ric Beugnot,M,29.0,200.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
11091,Gregor Beugnot,M,26.0,192.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
11963,Uwe Blab,M,22.0,218.0,110.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
12021,Andrea Jill Blackwell,F,21.0,186.0,76.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
13091,Marco Bonamico,M,27.0,200.0,94.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
13566,"Raymond Helmut ""Ray"" Borner",M,22.0,208.0,117.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
13802,"Catherine La Ora ""Cathy"" Boswell",F,21.0,183.0,78.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
14749,Uwe Brauer,M,22.0,192.0,83.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
15751,Roberto Brunamonti,M,25.0,191.0,80.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
17242,"Ricardo ""Cadum"" Cardoso Guimares",M,24.0,200.0,92.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
17268,Carlo Caglieris,M,33.0,177.0,80.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
17682,"Andrew ""Andy"" Campbell",M,28.0,218.0,93.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
18247,"Milton ""Carioquinha"" Setrini Jnior",M,33.0,188.0,73.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
18593,Wayne Carroll,M,25.0,195.0,92.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
19615,Patrick Cham,M,31.0,195.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
20113,"Jennifer ""Jenny"" Cheesman (-Smyth)",F,26.0,166.0,58.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
20323,Chen Yuefang,F,21.0,205.0,104.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
20975,Choi Ae-Yeong,F,25.0,168.0,60.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
21004,Choi Gyeong-Hui,F,18.0,166.0,61.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
21893,"Candace Leah ""Candi"" Clarkson-Lohr (-Jirik)",F,25.0,183.0,66.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
22183,"Patricia ""Trish"" Cockrem",F,23.0,167.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
22659,Cong Xuedi,F,21.0,166.0,58.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
23011,Juan Antonio Corbaln Alfocea,M,29.0,182.0,84.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
24406,Denise Marie Curry,F,24.0,185.0,74.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
24782,Richard Dacoury,M,25.0,195.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
24978,"Melvyn ""Mel"" Dalgleish",M,25.0,198.0,89.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
24983,Draen Dalipagi,M,32.0,197.0,95.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
25034,"Bradley ""Brad"" Dalton",M,24.0,202.0,105.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
25041,Karen Dalton,F,23.0,182.0,73.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
25042,Mark Dalton,M,19.0,198.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
25624,Ian Davies,M,28.0,198.0,88.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
26255,Juan Domingo de la Cruz Fermanelli,M,30.0,205.0,89.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
26999,Jean-Luc Deganis,M,25.0,203.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
27091,Cvetana Dekleva,F,21.0,179.0,63.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
29426,Anne Theresa Donovan,F,22.0,203.0,62.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
29532,Polona Dornik,F,21.0,196.0,95.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
30319,Herv Dubuisson,M,26.0,197.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
31507,Teresa Edwards,F,20.0,175.0,68.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
31978,Abdel Hadi Ahmed El-Gazzar,M,24.0,194.0,80.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
32125,Tarek Kamal El-Sabbagh,M,26.0,175.0,75.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
33553,Patrick Aloysius Ewing,M,21.0,213.0,109.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
35789,"Vernon ""Vern"" Fleming",M,22.0,195.0,84.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
36432,"Kathryn ""Kathy"" Foster (Davey-)",F,24.0,180.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
36892,Vctor J. Frattini Bononi,M,28.0,200.0,91.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
39218,Andrew Barry Casson Gaze,M,19.0,201.0,96.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
39341,"Susanna ""Sue"" Geh",F,24.0,205.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
39822,Gerson Victalino,M,24.0,203.0,94.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
40250,Enrico Gilardi,M,27.0,193.0,94.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
41169,Slaana Goli,F,24.0,189.0,75.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
43745,Nilo Martins Guimares,M,27.0,180.0,72.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
44631,Sabit Hadi,M,26.0,188.0,78.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
46563,John Hatch,M,22.0,198.0,95.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
47752,"Ludi ""Lea"" Henry (-Manning)",F,22.0,162.0,53.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
47834,"Gordon ""Gord"" Herbert",M,25.0,198.0,91.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
50583,Hu Zhangbao,M,21.0,216.0,135.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
50670,Huang Yunlong,M,24.0,200.0,95.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
50682,"Deborah ""Debbie"" Huband",F,27.0,173.0,61.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
52624,Israel Machado Campelo Andrade,M,24.0,206.0,110.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
54568,Jeong Myeong-Hui,F,20.0,180.0,68.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
54761,Ji Zhaoguang,M,27.0,194.0,90.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
54828,Andrs Jimnez Fernndez,M,22.0,205.0,91.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
55881,Michael Jeffrey Jordan,M,21.0,198.0,90.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
56488,Bangaly Kaba,M,25.0,194.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
56584,Vladimir Kadlec,M,27.0,192.0,82.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
58279,Gerald Franois Kazanowski,M,23.0,205.0,100.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
58605,"Howard ""Howie"" Kelsey",M,26.0,193.0,80.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
58769,Damian Thomas Keogh,M,22.0,194.0,88.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
59055,Mohamed Essam Tariq Khaled,M,19.0,175.0,75.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
59865,Kim Eun-Suk,F,21.0,170.0,62.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
59958,Kim Hwa-Sun,F,22.0,178.0,65.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
60331,Kim Yeong-Hui,F,21.0,202.0,110.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
61147,"Joseph William ""Joe"" Kleine",M,22.0,211.0,122.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
61463,"Andrija ""Andro"" Knego",M,27.0,205.0,96.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
62340,Jelica Komnenovi,F,24.0,179.0,74.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
62376,Jon Francis Koncak,M,21.0,213.0,113.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
62750,"Antonia ""Toni"" Kordic (-Gass)",F,20.0,188.0,74.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
62817,Christoph Krner,M,21.0,189.0,82.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
64494,Kuang Lubin,M,28.0,194.0,85.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
65982,Wendy Laidlaw (Anderson-),F,25.0,175.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
66381,Alison Lang (-Robertson),F,23.0,191.0,73.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
66764,Luis E. Larrosa Bustillo,M,26.0,203.0,90.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
67324,Janice Faye Lawrence (-Braxton),F,22.0,190.0,73.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
67952,Lee Hyeong-Suk,F,19.0,173.0,65.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
68056,Lee Mi-Ja,F,20.0,175.0,67.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
69528,Li Xiaoqin,F,22.0,176.0,65.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
69544,Li Yaguang,M,26.0,188.0,83.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
70596,Liu Jianli,M,27.0,192.0,90.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
70625,Liu Qing,F,19.0,190.0,81.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
70832,Jos Luis Llorente Gento,M,25.0,188.0,84.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
71374,Horacio Rodolfo Lpez Usera,M,23.0,200.0,92.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
71398,Juan Manuel Lpez Iturriaga,M,25.0,194.0,91.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
71911,Lu Jinqing,M,21.0,188.0,84.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
73441,Walter Matteo Luigi Magnifico,M,23.0,207.0,100.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
73534,Robyn Leigh Maher (Gull-),F,24.0,178.0,73.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
73780,Biljana Majstorovi,F,24.0,191.0,75.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
74744,Marcel Ramon Ponikwar de Souza,M,27.0,199.0,95.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
74758,Marcelo Vido,M,25.0,198.0,89.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
74915,Ahmed Mohamed Marei,M,25.0,194.0,83.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
74952,Jos Mara Margall Tauler,M,29.0,198.0,92.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
75336,"Marcos Antnio ""Marquinhos"" Abdalla Leite",M,32.0,204.0,100.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
75400,Bronwyn Marshall,F,20.0,183.0,,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
75566,Fernando Martn Espina,M,22.0,204.0,102.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
76040,Pierluigi Marzorati,M,31.0,187.0,79.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
77227,Tracie McAra (-Sibbald),F,23.0,177.0,64.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
77536,Pamela Denise McGee,F,21.0,190.0,77.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
77994,"Daniel ""Danny"" Meagher",M,21.0,201.0,95.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
78582,Ingo Mendel,M,24.0,208.0,92.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
78678,Dino Meneghin,M,34.0,204.0,110.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
78740,Carol Jean Menken-Schaudt,F,26.0,195.0,77.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
79455,"Patricia ""Pat"" Mickan",F,27.0,179.0,79.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
79543,Juan C. Mignone Crisera,M,22.0,208.0,89.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
79878,Cheryl Deann Miller,F,20.0,190.0,68.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
80843,"Marina Moffa (-Pearce, -Wood)",F,20.0,185.0,77.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
81310,Jacques Monclar,M,27.0,192.0,95.0,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
81624,Moon Gyeong-Ja,F,18.0,181.0,72.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
82315,"Daniel ""Danny"" Morseu",M,25.0,193.0,95.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
83018,"Kimberly Duane ""Kim"" Mulkey (-Robertson-)",F,22.0,162.0,57.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
83179,"Christopher Paul ""Chris"" Mullin",M,20.0,200.0,98.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
83751,Emir Mutapi,M,24.0,197.0,90.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
84399,Mihovil Naki-Vojnovi,M,28.0,204.0,95.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
86691,Cindy Jo Noble (-Hauserman),F,25.0,195.0,75.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
87335,Hbert J. Nez Gonzlez,M,28.0,202.0,91.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
87527,Julie Dawn Nykiel,F,25.0,183.0,85.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
89876,Stphane Ostrowski,M,22.0,204.0,95.0,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
90305,Sanja Oegovi (-Gobac),F,25.0,173.0,60.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
91299,Michael Pappert,M,26.0,200.0,97.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
91457,Park Chan-Suk,F,25.0,191.0,75.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
91933,"Ilario Enrico ""Eli"" Pasquale",M,23.0,185.0,100.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
92568,Slavica Peikoza,F,22.0,182.0,80.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
92764,Carlos J. Peinado Stagnero,M,29.0,185.0,82.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
92989,Anna Pendergast (-Stamberger),F,23.0,180.0,75.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
93148,Jasmina Perazi (-Gipe),F,23.0,184.0,78.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
93161,Horacio R. Perdomo Shaban,M,23.0,185.0,79.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
93257,Julio J. Pereyra Mele,M,21.0,188.0,88.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
93468,"Samuel Bruce ""Sam"" Perkins",M,23.0,205.0,106.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
93844,Ulrich Peters,M,27.0,194.0,88.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
94155,Aleksandar Petrovi,M,25.0,194.0,85.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
94160,Draen Petrovi,M,19.0,197.0,89.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
94728,Luis E. Pierri Barros,M,21.0,202.0,95.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
95561,Zagorka Poekovi,F,19.0,191.0,78.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
95927,Lynn Polson (-Hamilton),F,22.0,173.0,63.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
96846,Roberto Premier,M,26.0,196.0,98.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
97779,Qiu Chen,F,21.0,181.0,64.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
97924,Donna Quinn-Brown,F,20.0,180.0,72.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
98056,Abdel Kader Ahmed Rabieh,M,26.0,205.0,85.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
98195,Ratko Radovanovi,M,27.0,208.0,107.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
98273,Romel Raffin,M,30.0,206.0,98.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
101082,Antonello Riva,M,22.0,194.0,98.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
101337,Alvin Cyrrale Robertson,M,22.0,193.0,88.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
102282,Fernando Romay Pereiro,M,24.0,212.0,110.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
103434,Wilfredo Ruiz Bruno,M,22.0,189.0,83.0,Uruguay,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
104083,Romeo Sacchetti,M,30.0,196.0,110.0,Italy,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
105095,Juan Antonio San Epifanio Ruiz,M,25.0,198.0,89.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
106103,Uwe Sauer,M,21.0,187.0,78.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
107120,Oscar Daniel Bezerra Schmidt,M,26.0,205.0,107.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
107515,Detlef Schrempf,M,21.0,205.0,96.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
108079,Carole Jane Sealey,F,25.0,178.0,70.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
108610,Jean-Michel Sngal,M,31.0,185.0,,France,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
108623,"Lawrence James ""Larry"" Sengstock",M,24.0,198.0,98.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
108727,Seong Jeong-A,F,18.0,184.0,70.0,South Korea,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
110005,Amin Abdelhamid Shouman,M,29.0,198.0,90.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
110595,Slvio Malvezi,M,24.0,207.0,83.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
110741,"Anthony ""Tony"" Simms",M,25.0,192.0,89.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
112195,"Beverly Ann ""Bev"" Smith",F,24.0,183.0,75.0,Canada,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
112523,"Philip John ""Phil"" Smyth",M,26.0,183.0,80.0,Australia,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
112920,Mohamed Sayed Soliman,M,25.0,179.0,80.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
112995,Ignacio Solozbal Igartua,M,26.0,185.0,80.0,Spain,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
113155,Song Xiaobo,F,25.0,182.0,75.0,China,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
113520,Armin Sowa,M,24.0,204.0,97.0,West Germany,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
116284,Slavica uka,F,24.0,175.0,63.0,Yugoslavia,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
116458,Sun Fengwu,M,22.0,190.0,85.0,China,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
